Page URL,Brand,Name,SKU,Out stock status,Currency,ccc,Price,Manufacturer,Main image,Description,Product ID,Additional Information,Meta description,Meta title,Old Price,Equivalency Weights,Quantity,Weight,Option,Option type,Option Value,Option image,Option price prefix,Cat tree 1 parent,Cat tree 1 level 1,Cat tree 1 level 2,Cat tree 2 parent,Cat tree 2 level 1,Cat tree 2 level 2,Cat tree 2 level 3,Image 2,Image 3,Image 4,Image 5,Sort order,Attribute 1,Attribute Value 1,Attribute 2,Attribute value 2,Attribute 3,Attribute value 3,Attribute 4,Attribute value 4,Reviews,Review link,Rating,Address,p_id
https://www.leafly.com/dispensary-info/spiritleaf---millrise?menuItem=605285373&variant=490596970,RGB Cannabis,RGB Sero'Q Dog Walker Pre-Roll - 10 x .35g,605285373,9,CAD,,59.99,Spiritleaf - Millrise,https://leafly-production.imgix.net/https%3A%2F%2Fams.iqmetrix.net%2Fimages%2Fdeb599f2-8a3a-4da8-b022-a8481bcca013?ixlib=js-2.3.2&dpr=1&w=490&fit=fillmax&s=f051204f29e518956c8e705f66fc75c5,"Our line of hybrid cannabis ('black line') products features high-potency THC and is curated for every day consumers searching for high potency and exceptional value. A full-spectrum product featuring variable ancestry and terpenes, casual users will marvel at its ferocity and high tolerance users will lean on its hearty strength. Sero'Q is a rare and high-THC strain celebrated for the dainty crystals that decorate the plant from tip to stem. Toss out the curtains; this densely packed indica will help close out the day and tuck you in tight with smells of lavender, blueberry, grape and fuel.",605285373,,,,,,3.5,3.5g,,,,,,PreRoll,,,,,,,https://leafly-production.imgix.net/https%3A%2F%2Fams.iqmetrix.net%2Fimages%2Fdeb599f2-8a3a-4da8-b022-a8481bcca013?ixlib=js-2.3.2&dpr=3&w=490&fit=fillmax&s=e428d9ba54dc58511606170cd4cbabd6,,,,,CBD,0%,THC,17%,Product Type,PreRoll,,,,,,"Millrise Blvd SW 150MillriseCalgary, AB T2Y 5G7",330636
https://www.leafly.com/dispensary-info/spiritleaf---millrise?menuItem=605285383&variant=490596983,RGB Cannabis,RGB 72 Volt - 3.5g,605285383,6,CAD,,57.75,Spiritleaf - Millrise,https://leafly-production.imgix.net/https%3A%2F%2Fams.iqmetrix.net%2Fimages%2Fdeb599f2-8a3a-4da8-b022-a8481bcca013?ixlib=js-2.3.2&dpr=1&w=490&fit=fillmax&s=f051204f29e518956c8e705f66fc75c5,"RGB's Red 72 Volt is a rare legacy strain for folks ready to cut a rug wherever the beat drops. Big and beautiful, these nugs are manicured and packaged with supreme care in a package designed to keep things fresh. Diet weed? Not here. This top-shelf cannabis comes loaded with trichomes and respect you can taste.",605285383,,,,,,3.5,3.5g,,,,,,Flower,,,,,,,https://leafly-production.imgix.net/https%3A%2F%2Fams.iqmetrix.net%2Fimages%2Fdeb599f2-8a3a-4da8-b022-a8481bcca013?ixlib=js-2.3.2&dpr=3&w=490&fit=fillmax&s=e428d9ba54dc58511606170cd4cbabd6,,,,,CBD,0%,THC,19%,Product Type,Flower,,,,,,"Millrise Blvd SW 150MillriseCalgary, AB T2Y 5G7",330636
